OG_ID	Dm-L1	Dm-L2	Dm-L3	Dm-WL	Dm-PP1	Dm-PP2	Dm-PP3	Dm-P1	Dm-P2	Dm-P3	Ha-L1	Ha-L2	Ha-L3	Ha-L4	Ha-PP1	Ha-PP2	Ha-PP3	Ha-PP4	Ha-PP5	Ha-P1	Ha-P2	Ha-P3	Ha-P4	Px-L1	Px-L2	Px-L3	Px-L4	Px-PP1	Px-PP2	Px-PP3	Px-PP4	Px-P1	Px-P2	Px-P3	Lm-N1	Lm-N2	Lm-N3	Lm-N4	Lm-N5d1	Lm-N5d3	Lm-N5d5
OG0003771	10.02623639	10.96794342	10.68977818	10.69241221	10.66995827	10.13496188	10.1942606	11.45348354	11.814242	12.0843605	12.04641465	12.05664301	12.29376306	12.07174242	12.83269555	12.33402042	12.52750439	12.2062928	12.3133185	12.23617819	11.57981054	11.67827817	11.88394094	11.66740081	11.23230403	11.07539231	11.66822476	11.57564499	11.83201565	11.4231164	11.05898107	10.15756642	10.69190368	10.47849268	11.74978949	11.8119199	11.7904906	11.74753902	12.0768571	12.22092893	12.06850171
OG0003772	8.482803044	8.617621885	8.517854757	8.081074455	8.055606452	8.072069997	8.015150078	8.055567237	8.157567103	7.939264062	8.099632715	8.320564143	8.644336776	8.079717394	8.068464995	7.838717171	7.770267313	7.819157696	7.930232214	8.272978455	7.943275316	7.946463997	7.708177881	8.317788651	9.007385653	9.129877966	8.715210463	7.654259699	7.888871148	7.690889532	7.514917029	7.738848322	7.719309017	7.78484728	8.512900296	8.418095171	8.380376577	8.04827839	8.340586738	8.09830007	8.714572395
OG0003773	11.13542183	11.27814115	11.27310924	9.338298428	9.428009431	10.15306554	11.37801166	11.91206352	9.706141206	9.527878923	11.45356633	11.46337392	11.60319247	11.03250975	10.21313466	10.5818737	10.4503477	10.67719565	10.11412398	9.667236364	11.01609623	10.25964118	11.12110582	12.48535777	13.24808446	13.1229534	13.50351307	10.67548375	10.99649879	11.05532607	11.06803343	10.55137428	11.37902949	11.56863319	11.683092	11.56309605	11.15089834	11.40417623	11.24570017	11.28335622	11.29485573
OG0003774	9.019155084	9.069664849	9.129475864	8.644708161	8.831384405	8.6136272	8.457742137	8.394590777	8.813214715	8.622836088	8.105536203	8.001584471	8.059537678	7.690908494	7.649014134	7.539468466	7.540305235	7.686650086	6.62024786	7.315856136	7.60004051	7.337393979	7.040324417	7.959366363	7.762452718	8.124384065	7.930404455	7.519610193	7.917594311	7.568638514	7.571867894	6.978458976	7.100436871	7.348380505	7.624749397	7.898082955	7.995567426	8.30613035	8.434181589	8.60442367	8.556300048
OG0003776	9.582122115	9.873592381	9.690954077	9.519618365	9.4168272	9.182945447	9.220956985	9.461004654	9.556494762	9.378446696	10.28673945	9.893852525	10.39800668	10.39875573	9.553885604	10.1201043	7.427860445	10.8947782	7.329595828	9.759804981	9.866891741	10.0370685	9.640424497	10.1961008	10.40379602	10.5520714	10.46238099	9.792165338	10.00212721	9.715590611	9.391979651	9.463308294	9.290030591	8.959774194	10.78625597	10.68461291	10.48997003	10.96626884	10.81530812	10.90770704	10.68274913
OG0003777	9.783511751	9.372248258	9.282599505	8.616854785	8.739957392	8.66383535	8.542950878	8.569608833	8.917667636	8.681449865	10.54776688	10.7313768	10.82521858	10.04423581	9.347292332	9.824257652	8.977067036	9.407450574	8.841228662	8.747074366	9.724610412	9.001624934	9.181510064	10.6320773	10.9813946	11.55778645	10.59224814	9.266859199	9.379786544	9.331728557	9.224264249	9.473119624	9.171035331	9.247220745	9.330852742	9.576118143	9.646104784	9.720886948	9.775806026	9.902004121	9.856957797
OG0003778	8.266784499	8.078119099	7.992194239	8.091106412	8.077679139	8.077122773	8.079157444	8.104492855	8.104730393	7.941675079	9.083782216	9.417480566	9.322690052	8.986239672	8.715837335	9.470895978	8.609182278	8.925399433	8.228002262	8.503614922	8.705905951	8.481179786	8.049964101	6.013257544	6.051280205	6.139729384	6.007555341	5.956060821	6.220342309	5.985938483	5.762745804	5.635148551	5.778118589	5.487092596	7.374129562	7.441916129	7.274547985	7.607094147	8.006115371	8.060276666	8.189589564
OG0003779	12.29870538	11.77677418	12.22485673	12.07088494	10.79798075	10.12181425	10.01313262	12.41625756	11.58263607	12.66232138	13.22122792	13.39358746	13.10575542	13.29548348	11.55785299	11.98532086	11.44637741	12.54304901	12.53921515	11.62040892	11.67317074	11.1772981	12.04639567	14.52651756	12.56143284	12.62928889	14.74014721	11.99156331	11.94847712	9.808410133	9.142483333	7.811009694	9.591138347	10.61816179	11.5305306	11.45833303	11.31070417	10.86935686	11.30279614	11.24181159	11.42898062
OG0003780	9.982798241	8.71514251	9.804697066	9.97583498	9.185465104	8.360370043	8.689046424	10.06878946	9.385148382	11.47555723	10.556444	11.03172441	7.011077171	8.91492315	6.685008215	10.69514304	10.6844466	12.90762297	12.02279543	11.39813959	8.558812626	7.904620292	12.80432405	6.842299751	8.747886367	8.736019863	5.690440356	5.780760798	6.313348144	8.504708777	7.749949312	7.504283568	7.176964136	9.371008871	10.23516043	9.428276873	9.932832503	9.347922962	9.792723581	9.395845847	9.182503411
OG0003781	9.120729508	9.319655895	9.291625916	8.433822034	8.460442221	8.702885509	9.030733093	9.381731546	8.78217331	8.5958598	9.446372918	9.347738823	9.767588413	9.638846532	9.361109711	9.452040423	9.78261355	9.516589398	9.728009208	9.010029187	9.313118462	9.446433678	9.840857126	8.550365331	9.087190264	9.332949453	9.278900603	7.580401314	7.771260231	7.727774693	8.003697652	8.127691935	8.093950292	7.78484728	9.139762025	9.245066851	9.249690187	9.064418398	9.024851671	9.078083785	9.281887216
OG0003782	8.105659397	8.227195652	8.329340859	9.685066432	9.720326634	9.11087774	8.420789568	9.443532556	8.840046819	8.999761649	9.71928174	9.674065087	10.04224431	10.45343805	10.88166186	10.56071898	9.940954441	10.307808	10.06584583	10.42239581	10.51220858	10.56491287	9.658100319	8.322231558	8.466231821	9.472670318	9.355961743	10.42775494	10.158996	10.23198968	10.26769609	9.987632149	9.760117145	10.04319173	9.970405937	10.60826104	10.22104828	11.28515928	10.18718652	10.38919689	10.7500541
OG0003783	9.260511655	9.65615601	9.584844327	11.6726322	11.8333972	11.58169645	9.677071891	9.319305786	10.88070357	11.50172267	10.62128927	10.41366723	10.17009921	10.77199587	11.62431078	11.12348822	11.67962295	11.12561776	11.90104133	11.90258788	11.27836229	11.80966469	11.53142883	9.091411975	8.189277904	7.886171066	8.956690261	11.44590857	11.56989403	11.31409537	10.90785771	11.18209647	9.847003302	9.456682038	9.027836837	8.973055611	9.000616247	8.945919977	9.623536843	9.536240431	9.552108667
OG0003784	9.01143453	8.640689413	8.73575387	8.682292694	8.735192994	8.60140476	8.505771879	8.678688307	8.716289298	8.76899674	9.48018878	9.353681266	9.608835002	10.14975475	10.33106768	10.21216759	10.06530925	10.07793514	10.22165435	10.22839504	9.651397549	9.922762862	9.850132836	8.540841663	8.6295201	8.758238817	8.572157539	8.908284612	9.139548638	9.161621377	9.039300504	8.948370906	8.395445555	7.805355904	9.955469426	9.926284433	10.0066578	10.00949074	9.727020074	9.91742675	9.805063673
OG0003785	7.762624098	7.846039687	7.922804074	9.006909736	8.623926015	8.500580277	8.086011957	7.98683317	8.587194811	9.322917103	10.7802511	9.801244401	10.61347856	10.79848106	7.70895403	8.329355644	7.872719429	7.064421683	7.690636468	8.46453593	8.549554987	7.32754799	12.13991136	5.031877725	4.916586419	5.023450333	4.961214962	5.239309349	5.224296415	5.060588267	5.655229552	5.30237657	5.071094064	4.98401487	7.080227454	7.317945004	7.249736358	6.934354872	7.122585209	7.188428401	7.39391451
OG0003786	9.953404058	9.779787424	9.694118765	10.10381794	10.45499466	10.41289896	10.20152404	10.08849547	10.21722279	10.19875315	10.3053841	10.59385366	10.54357787	9.885795824	10.27040333	10.18712677	9.716028542	9.945713664	9.680727676	10.41228939	10.69997098	10.37712454	9.713249368	10.61567037	11.18437922	11.04173339	10.92324746	10.59534557	11.5547744	11.32123304	10.82139708	11.58806246	11.53014028	10.85817129	9.356646064	9.487484514	9.870763076	9.714109246	9.123610465	8.912456243	8.988643643
OG0003787	8.140763059	7.785463431	7.582478284	8.091106412	8.337638417	12.27407416	9.180781513	8.404607065	7.672258043	7.789513363	8.855589544	7.714763126	8.007511181	8.391768547	11.51662798	11.10135939	11.6852432	9.375318064	8.944062959	8.622496328	12.49176298	12.79295444	9.709863666	7.203963264	9.861578417	10.07046043	6.457227464	6.383329555	6.512740867	12.04468961	9.049606064	13.49604636	10.9070183	9.39822465	10.81135545	8.518134722	11.60964505	8.325047008	7.251904943	7.251675764	7.401191866
OG0003788	8.491977908	8.587468971	8.707175183	8.193681582	8.270020503	8.243340275	8.483405151	8.21162537	8.188627178	8.05947451	9.643245762	9.469710913	9.383996391	8.852522977	8.67636406	8.854339963	8.651958013	8.882834702	8.943086212	8.406937429	9.147532258	8.889677761	9.889652083	8.92220554	9.325918836	8.843904669	8.720840132	8.308531685	8.198181765	8.218236836	8.572143295	8.694403569	8.815373037	8.802888499	7.496087087	7.450821671	7.559556018	7.401350307	7.518321623	7.408748093	7.312902521
OG0003789	8.672758949	8.766662253	8.641604104	8.486126779	8.490463819	8.578230466	8.691088768	8.732201391	8.56306515	8.634859937	9.319499338	8.712354666	8.793954341	9.420192024	8.988580903	9.473414509	10.05105284	8.987645359	10.10730051	9.010684355	9.147532258	9.934596012	10.52542696	8.550365331	8.678825869	8.754346221	8.842000204	8.126608276	8.1580147	8.015375763	8.256207529	8.017224077	7.716758914	7.976558998	8.799703475	8.796901419	8.818278761	8.621872461	8.85832486	8.95556309	8.728092416
OG0003790	10.20507196	10.42634106	10.30595678	10.49076653	11.22272855	10.98095843	11.49668968	10.63430499	10.66856026	11.47636705	10.24850281	10.33327651	10.55805323	10.38694798	12.49335184	12.17850686	11.87310216	11.4938799	11.58558485	11.71115569	11.68653689	12.05169274	11.33696926	8.405102231	7.768724224	7.784821286	7.582508505	10.03060124	10.36139791	9.902524208	9.8124862	10.17596252	9.901035967	10.08115676	10.3802352	10.05846905	10.42374829	10.17124663	9.799876066	9.690895613	9.633626711
OG0003791	9.279299243	9.21435275	9.26183223	8.561589564	8.712026512	8.596070582	8.488063335	8.537043146	8.762796419	8.689994828	9.668106373	9.955824726	9.878009079	9.495424812	9.39958291	9.307823448	9.233480104	9.348601964	8.531122958	8.691054042	9.295589133	9.093072128	8.708142269	9.590546594	10.35578919	10.42324831	10.01693587	8.773491282	8.794633878	8.892216781	9.022699516	8.546814245	8.671307201	8.684645204	9.23649266	9.53356033	9.155130905	9.147809857	9.749565904	9.944609543	9.635163875
OG0003792	8.493026428	8.315478404	8.345781808	8.936943729	8.71063929	8.363050534	8.967653941	9.105329004	8.594027342	8.503957761	10.3852798	10.25132485	10.38582825	9.962156921	8.662210648	9.207181851	9.062931535	9.22479311	9.429313591	8.819038106	9.191448728	8.931087909	10.32616291	7.63966034	7.237237564	7.23699712	6.428830441	7.417483252	7.172574502	7.435377298	7.605271095	9.538126313	10.12849038	9.448888559	7.832926453	7.67524723	7.821913402	7.861935543	8.446581851	8.525745876	8.722651848
OG0003794	8.28709335	8.408270915	8.758619725	9.389607215	9.270737369	8.650743678	8.442913376	10.72804871	9.152162898	8.980860136	10.83385647	10.72566241	11.38973014	11.08124289	10.88437848	11.57977545	10.8229322	11.13758243	10.54617878	10.65731745	11.66034063	10.71904309	10.75679674	9.35593523	9.646021612	9.536856576	9.656265856	9.615588347	9.452735163	9.514073547	9.492376046	9.175693251	8.812775375	9.492807944	9.007652876	8.767646083	9.077006746	8.890298847	8.873212189	8.721133225	9.169677072
OG0003796	11.08959664	10.75074143	10.55577062	10.89719936	10.98129772	10.64545193	10.42222543	10.61605077	10.71043881	10.72886876	11.83725242	12.04198186	12.0398473	11.8624281	12.07836994	11.90738097	11.80236066	11.95207212	11.77527523	12.13321044	12.02203921	11.98892337	11.41984401	10.7593245	10.51843342	10.17450415	10.54448105	10.24817608	10.51838504	10.29791836	10.00522729	10.57245676	9.784479676	10.19899731	10.66338596	10.71541919	10.76061403	10.90983951	10.54698005	10.48542963	10.57025739
OG0003797	8.501990271	8.348628256	8.373369844	9.434377566	9.487293192	9.463335978	9.467122358	8.778427829	8.882492067	9.205118608	10.51891093	10.4150882	10.4283014	10.77842629	11.47923262	11.43527384	11.20526725	11.27424292	11.40709725	11.3354448	11.32218113	11.28716264	11.25312363	6.894550722	7.159271039	7.323110439	6.677057295	7.488493574	6.971561967	7.260080772	7.417527569	7.458423106	7.593253678	7.484353449	8.96693572	8.830884162	8.571180861	9.119811292	8.899770413	8.900521542	8.880325099
OG0003798	8.53198886	8.465723364	8.429663243	9.031864939	8.809184075	8.620794391	8.461767943	8.322052632	8.858459257	9.419812544	9.143599376	9.133027611	9.428323412	8.990100038	9.37143221	9.156684395	8.875114114	9.301962333	8.141057801	8.898527375	9.119974307	8.708186284	8.2411161	9.339435126	9.460189745	9.802749837	10.46900493	9.147332385	9.4237833	9.398443436	9.504511729	9.016323537	9.234226501	8.906537317	8.252841017	8.128687316	8.165327843	7.999708671	7.970685379	7.974316068	7.940267121
OG0003799	8.276158511	8.192526812	8.475233388	9.421568269	9.157617137	8.922626158	8.598282122	8.733513655	8.858459257	9.264927658	10.72714393	10.90105357	11.28625777	11.35543402	11.12326563	11.19600556	11.13328244	10.940813	11.07147177	10.90564735	11.14848727	10.86657437	10.89759963	8.932583773	8.908817499	8.718095863	9.296175331	9.959801008	9.899457833	10.1865745	10.01011383	9.512326979	10.65112488	9.192875003	8.402123715	8.246234238	8.367054242	8.174679284	9.200052982	9.046523823	9.246836538
OG0003800	7.403737829	7.364367667	7.525677383	8.510823577	8.638049042	8.804647748	9.047395293	9.017327418	8.105039421	8.202864564	10.12232376	10.07453239	10.47129358	10.50692341	9.720525944	10.25015525	10.1720866	10.19779392	10.3762732	10.32339958	10.5077521	10.24328117	10.15586626	10.79217769	9.896630077	10.19046761	11.1470666	8.054346981	8.166077579	8.153392077	8.330362293	8.336124403	8.434696879	8.600471699	10.93291108	11.05639398	10.80143865	10.7041148	11.1199596	11.16215759	11.21542259
OG0003802	10.34897931	9.57946608	9.611286436	9.97276898	10.48409889	9.910643381	9.678802831	9.695648495	9.700888933	9.80611391	10.79339122	10.81443043	10.1555902	10.31880686	11.35871734	11.41227239	11.55042275	11.1776769	10.62472521	11.45204693	10.83375121	10.80902607	9.987995257	9.738755431	8.884227754	8.489093792	8.497528951	10.57609259	10.47850059	10.68825901	9.919940156	10.40300422	9.933734206	9.729602611	9.440604546	9.324726143	9.04108214	9.318660033	8.477179669	8.302585098	8.556300048
OG0003803	8.630909635	8.709610365	8.810810188	8.869769351	8.837530448	8.624776199	8.451138343	8.419629642	8.818629824	8.793150608	7.864831489	7.905453412	7.984125324	7.947885092	8.123352677	7.335339855	7.944379197	7.844106087	8.333392602	8.725074504	7.951968562	8.449771775	7.801349449	8.243143815	7.96510487	7.441022951	7.555248157	8.009400278	7.761092678	7.767487483	8.091745053	8.384835541	8.248623498	8.100103949	9.048105472	9.067550694	9.17546878	9.546895726	9.63745202	9.503148204	9.574248407
OG0003804	8.772875824	8.804408846	8.585298731	8.867818917	8.731243529	8.317020556	8.386786711	8.713374517	8.675111122	8.770487552	9.458179441	9.314610084	9.247705845	9.256811335	9.470264906	8.969485038	9.271795272	9.280768173	9.714925909	9.779576726	9.240034941	9.550200214	9.542989623	9.567067679	9.362359437	9.239117863	9.44557528	9.56125007	9.461194727	9.234153839	9.328670457	9.347778471	9.041933726	9.086027339	9.176530682	9.081443977	9.119931883	9.476609508	9.179044724	9.303158717	9.523537078
OG0003805	11.25975101	11.5873873	12.26411899	9.024042346	8.960563966	9.094636642	9.525671539	9.663029337	9.794842131	9.485635421	12.70648631	12.7874843	13.4720813	13.39503513	12.89410145	12.39699878	12.28551865	12.62042045	12.13494716	11.92620655	12.3271972	11.96489446	12.0507501	13.05746012	12.39856082	12.30564089	14.02513934	12.58132313	12.83136635	12.39721643	12.09620104	12.03607964	12.018052	12.29567164	11.66681183	11.61013327	11.65381118	11.21760466	10.73163807	11.08793519	11.18530476
OG0003806	9.731322273	10.0534713	9.938572271	9.348109254	9.522330881	9.418081167	9.099901032	9.200007147	9.756671612	9.712468612	10.27753152	9.965570294	10.41728078	10.33564287	10.61986514	10.66131354	10.37699514	10.37928248	10.07128855	10.43205702	10.43089587	10.45966646	10.09864878	8.848061066	8.694324722	8.622994777	9.356974046	9.025765358	8.838132926	8.94955664	8.774988997	9.275150659	9.061983521	8.738055372	9.793559566	9.800157839	10.06258591	9.60200936	10.13237861	10.20391445	10.11845268
OG0003807	9.381783044	8.945624468	8.980758402	9.175276537	9.223626943	9.086816984	9.039091967	9.268020249	9.522741914	9.552861569	10.65469829	10.4911609	11.08568468	11.19706029	10.30642207	10.458946	10.09535374	10.51770701	10.1576458	10.05115749	10.35551958	10.20689043	10.22641555	6.765302529	6.643708708	6.501720031	6.419561616	6.951170432	7.087297957	7.068928189	7.384823023	7.75222946	8.645452003	8.635222272	9.807427334	9.639491572	10.11433376	9.616412594	9.785150057	9.750014662	9.805063673
OG0003808	9.322434481	9.249793563	9.205028697	8.996283261	9.09949137	9.212630827	9.301166466	8.999111074	9.360914928	9.39041432	10.54130975	10.45477662	10.62530067	10.56993513	10.6540794	10.86966236	10.65410554	10.81429388	10.72440287	10.23618618	10.59539934	10.4123122	10.31168946	10.11101163	9.85829851	9.82791504	10.40872498	10.03945138	10.24312331	10.22708421	9.957481899	9.69349965	10.01940412	9.704113015	9.035887276	8.949017142	8.966981113	8.623292066	8.60185711	8.364053682	8.428359944
OG0003809	9.352666597	9.303148018	9.21098157	8.287892301	8.374747772	8.378060436	8.323872456	8.815204806	8.406387968	8.417395875	9.339754993	9.518203159	9.894991024	9.31950232	8.846600179	8.880305472	8.401476975	8.292660617	8.271134456	8.726278173	9.223483799	8.933250953	8.47247142	9.08274128	9.382042988	9.217967964	9.651283336	8.725229043	8.494873468	8.604511538	8.286414855	8.095451713	8.051885258	8.354804954	9.779582353	10.34304027	10.22063973	9.822762408	10.49151669	10.60193255	10.45489979
OG0003811	9.746611676	9.612984669	9.588445783	9.404807591	9.636442658	9.47733497	9.416217842	9.405008484	9.581951045	9.484408636	9.722301673	9.622382613	9.619659577	9.784582783	9.764476852	9.736954129	10.5735004	9.949560742	10.72903488	10.16274033	9.771324647	10.27600953	10.41230875	9.452523328	9.600708993	9.84181247	9.676737461	9.930878638	10.02083651	9.812438148	9.840446873	10.23823357	10.14064052	9.79661231	9.452331638	9.479549755	9.364064519	9.478547042	9.865587674	9.712592539	9.621157007
OG0003812	7.608951282	7.442478854	7.332601402	7.259982595	7.373669892	7.384962702	7.503820635	7.623117881	7.28873114	7.346473081	9.523698844	9.552765488	10.15849109	4.691390101	4.806315267	4.729545808	4.377018804	5.704044237	4.595486008	4.648425696	5.239969999	5.052699749	8.608944106	5.149459389	4.724445444	5.02015552	5.231246753	4.860668741	4.791690738	5.055180611	5.100033304	5.389812559	5.31290597	5.662785701	6.791321432	6.414509225	6.347577988	6.543827591	6.038543842	6.038543842	6.330550441
OG0003813	8.814687749	8.584067287	8.488491807	8.865807335	9.095302477	9.051339475	9.219907526	9.230254379	8.653588896	8.653607819	9.20883067	8.931218494	8.628906174	9.136599938	9.075144041	9.042564527	9.793035881	8.837916911	9.649028261	9.338421056	9.122079418	9.705892629	9.608051451	7.048870172	6.442557123	6.385236562	6.240365225	9.372635005	9.683933133	8.820482664	7.560330117	8.541409909	7.71140799	7.701028378	8.922180636	8.587615976	9.196064287	8.798272505	8.963712325	8.903683964	8.85733403
OG0003814	11.37445472	11.37118857	10.60961078	8.886307899	8.743143329	9.023572853	9.599962823	10.79440087	10.18638412	9.126240732	11.63530187	11.38723587	12.00538286	12.40441628	10.55587016	11.15958095	11.12721591	11.32139852	11.12652334	11.0222428	10.54497554	10.73474262	11.1463667	10.51062553	10.19909112	10.49471833	10.72235178	10.00320387	9.879260802	9.767539319	10.04345879	10.12076291	10.31841702	11.09862513	10.30694395	10.18159746	10.52077718	10.02115127	10.76791525	10.69909366	10.47454763
OG0003815	10.04840419	9.349219488	8.981246699	8.368168413	8.39764647	8.513661382	8.291589318	8.506508505	8.545641975	8.404560449	9.836409791	10.16612354	10.07797391	9.667421213	9.715949093	9.282673668	9.102221876	9.202322232	9.148605051	9.479815107	9.373478905	9.449740419	9.131757158	9.853270913	10.69613193	10.960901	9.91659441	8.867862078	9.003119161	8.880240206	8.983225106	8.820579333	8.756791043	8.78859306	9.220863361	9.430633593	9.527090932	9.439196779	9.569369956	9.658089692	9.584165925
OG0003817	10.38340967	10.65660997	10.50529833	9.138782142	9.25505896	9.218477782	9.080429014	9.330886522	9.440022743	9.401878468	10.17216346	10.40003562	10.66482631	10.01234208	10.53628237	10.01985531	10.18404662	9.69998804	10.00633165	10.01272559	9.80768107	10.23891899	9.695762874	10.16584127	10.47549802	10.56067545	11.03845946	9.462077075	9.652492704	9.183935885	8.957017976	9.206486407	9.107781308	9.139038861	10.25357746	10.31385597	10.21423505	10.14669671	10.47625405	10.75765884	10.35540257
OG0003819	9.548299701	8.640562746	8.03098865	8.290190829	8.435280683	8.728813725	9.207701081	9.318950484	8.094134169	8.019424068	10.13009558	10.02031475	9.710365799	9.307768168	9.73803536	9.520449111	9.196001351	9.280635065	9.25109219	9.480386012	9.701085921	9.435472119	9.095878856	8.743081095	9.791919299	9.419064399	8.743707761	9.644384642	9.433231082	8.97744965	9.071429393	9.616245583	9.318424389	9.479082519	9.645370454	9.232610089	9.112444312	9.157097418	9.363635736	9.612224535	9.624907058
OG0003820	8.445908861	8.010549599	8.11318018	8.457508359	8.469539103	8.592515101	8.542950878	8.55533496	8.244907321	8.282737608	7.720372828	7.031254782	7.280388388	7.344526555	7.924849461	7.948754994	8.232288826	7.933516926	7.829434013	8.199008272	8.37004196	8.551278561	7.908713066	6.97906211	6.990129437	6.706609879	6.903975797	7.5085257	7.53004512	8.010200327	8.188513804	7.655944809	7.857453647	7.326590586	7.457076423	7.188770315	7.301304149	7.044143885	6.986736448	6.95090762	6.923089368
OG0003821	9.384533369	9.184357248	9.264356695	10.05673802	9.714338523	9.511935306	9.410053718	9.575157542	9.78967353	9.913365331	10.0097133	9.313067459	9.654600399	10.20831827	9.658079318	9.707489827	10.00895422	9.768056574	10.05311877	10.47631157	10.16665548	10.05237204	10.01430696	7.367584475	6.924331436	6.706609879	6.815619732	8.810980287	8.575627769	9.073899901	8.985585731	8.861407468	8.559177404	8.148032805	9.860615879	9.785640602	9.707910157	9.778323342	8.613908629	8.30560915	8.440074782
OG0003822	10.69463801	10.34939792	10.2453441	10.60116488	10.6806125	10.96918809	10.8529123	11.09388679	10.04936403	10.54795503	9.997478103	9.475180199	9.031306631	9.693126316	10.09849768	9.780184421	10.33659234	10.00429228	10.61146446	10.2215431	10.63404415	10.72965225	10.57371249	9.521148198	9.094343369	9.522279215	9.275305011	9.857002873	9.758243303	10.06386737	10.06776636	9.887657381	10.36128838	10.14488653	9.526415654	9.257354644	9.453203106	8.979422719	8.274030144	8.057063219	8.151449203
OG0003823	8.426895371	10.11731317	8.677947223	8.104093882	8.623903233	11.55807193	9.817953405	8.481233142	8.207125157	8.352355922	8.650929489	9.049633367	8.039467812	9.697629636	11.79935142	12.22390931	12.16462548	12.20021266	11.08194977	11.19725527	13.079631	13.04567099	12.07930608	9.236712011	8.758514479	9.916596291	6.399670487	10.17287076	11.17704096	11.21408898	9.944321771	10.29842369	10.94527878	10.94951836	10.3370219	9.592117264	10.72534158	8.412866103	10.16706173	9.666238127	9.772242487
OG0003824	9.446754596	9.48760638	9.482929105	9.496602342	9.668598208	9.4807494	9.449080127	9.426484838	9.550420626	9.476389498	8.029231296	7.608950013	7.705557403	7.961794265	8.072758273	8.333573101	7.380103955	7.844106087	7.531899808	7.815804124	8.685724167	8.549089003	7.771385579	9.53507998	9.072784205	9.081906907	9.548487935	8.533466813	8.758470673	8.82772804	9.132108479	8.972097695	8.807566931	8.981860692	9.484222932	9.662877126	9.683288114	9.499723113	10.31684508	10.46045434	10.405068
OG0003825	9.834724814	9.406915843	9.681753249	10.42963159	10.45792998	10.43655376	10.37919773	10.10556017	10.34022241	10.31961659	10.73011311	11.08591797	11.23451473	10.39498583	11.04801095	10.32470199	10.53786184	10.09710845	10.42193779	10.77635147	10.86785927	10.76709071	11.04287167	9.096353514	9.548874285	9.674808099	9.137136023	10.16503285	10.17698667	9.664874574	9.645917069	9.50857096	9.63760317	9.717832297	9.976116583	9.814360205	9.907670359	10.01463373	9.86973335	9.990855433	9.809778634
OG0003826	9.274965036	9.46375701	9.026631894	8.81432615	8.924191471	9.403587414	9.212661432	9.067266278	8.838462961	10.14474873	9.785745812	10.10580484	10.07577811	9.082215945	8.893218745	8.535313549	8.665780518	8.532789465	8.756006297	9.004238998	9.151426433	9.211437055	8.925234202	7.477749977	7.261360631	7.721569422	7.275302481	6.773789773	6.736253767	6.689985484	6.852784876	6.919711788	6.536514118	7.006375436	8.611843339	8.510020781	8.327499173	8.403210456	9.013155309	8.891356135	8.919844736
OG0003827	8.398682477	8.3283652	8.163830407	8.541594544	8.672654106	8.68098058	8.740583022	8.626637647	8.473047909	8.486976914	8.874287245	8.679539774	8.962935197	9.217844556	9.462737625	9.250726232	9.282081834	9.403496013	9.430231305	9.365645884	9.112206308	9.45468635	9.327866915	8.225204097	8.258912321	8.518685726	8.454369275	8.144150599	8.308770686	8.005007184	8.232293997	8.237918692	8.177614683	7.983375082	9.28948121	9.232610089	9.437606245	9.637684082	9.13609868	9.058196162	8.968945334
OG0003829	12.4264986	11.77154579	11.95118447	10.96945516	11.54172334	11.5854109	12.29000663	11.66366346	11.10972843	11.1431758	13.20579238	13.42761521	13.2545094	13.52958602	14.21698616	13.70632528	13.69707583	13.68835576	13.5291384	13.87526795	13.76099242	14.12623297	14.21979223	9.743974938	8.872186673	8.137219979	8.598082877	10.91209139	10.58113131	10.81151135	10.66502092	11.33493849	11.18632301	11.03408268	13.66174128	13.56279536	13.41637239	13.72448317	13.01681134	12.82298443	12.90303186
OG0003830	9.358175207	9.280807724	9.312213023	9.027109117	9.116957537	8.66383535	8.581994747	8.877017908	9.006800555	8.924260075	9.984790701	9.926186523	9.83565278	10.08629325	10.5072226	10.34325683	10.62817118	10.25443067	10.32543258	10.49428993	10.34274307	10.60222041	10.19223843	8.634154256	8.964130433	8.797825694	8.763872185	9.02782058	9.069832447	8.67382826	8.78939548	8.971088789	8.878936901	8.769518384	9.051279195	8.924816581	9.054985098	9.110170091	8.857838925	8.898411171	8.75677988
OG0003831	10.50304747	9.789663694	9.830314521	9.685066432	9.745975798	9.796870854	10.08352708	10.31594886	9.658590837	9.453366442	8.089089965	7.955242583	8.033133194	8.391768547	8.076545287	7.72966011	9.520238813	7.445438477	9.521537183	8.55187334	8.019679571	9.183897993	9.949759328	6.505362717	6.699547833	7.086474891	6.613939653	7.157896566	6.821763505	7.077122573	7.040004134	7.641668345	7.483591558	7.444290667	9.602941542	9.767325229	10.07268204	9.909982032	9.975310316	9.980359594	9.871705227
OG0003832	10.37819797	9.984945155	10.11724068	10.01878633	8.997972402	9.595860911	10.01467092	10.42950099	9.937239639	9.485635421	10.87282914	10.75048693	11.20750329	11.74258057	11.58078858	12.51791123	12.28551865	12.15549682	12.27021929	11.3060022	12.16164024	11.95874012	12.29365438	7.428743904	7.227913075	7.277219039	7.702801495	7.84646489	7.305772907	8.606119414	9.899338409	7.429016099	7.375930807	8.631143707	8.636306775	8.389261818	8.732722645	8.598556662	8.247665857	8.162591575	8.185500882
